ID,total_amount
388,16.747744
389,27.79642
390,8.436475
391,9.87115
392,9.620914
393,10.375225
394,5.799985
395,8.51174
396,4.1076117
397,7.238798
398,7.97211
399,28.207533
400,18.196787
401,17.7987
402,10.160217
403,12.196176
404,8.8037195
405,6.5897093
406,34.23952
407,8.938456
408,8.235019
409,10.807412
410,11.447323
411,22.594805
412,9.12926
413,13.297485
414,44.532864
415,9.213366
416,13.379742
417,5.848543
418,10.072872
419,22.342627
420,12.072432
421,6.994505
422,15.151471
423,10.59202
424,18.67071
425,8.3252
426,8.290565
427,8.4622555
428,5.872304
429,19.751623
430,6.3580685
431,7.2164927
432,8.315975
433,13.215962
434,16.60229
435,19.269646
436,23.145163
437,8.388855
438,6.9469137
439,22.288528
440,39.781563
441,3.6369302
442,9.823809
443,11.380848
444,10.162259
445,10.706274
446,18.46419
447,8.500175
448,12.599586
449,8.363065
450,11.387985
451,9.021756
452,7.403681
453,7.4786625
454,21.032198
455,20.413748
456,15.953326
457,21.596422
458,6.485777
459,14.355289
460,27.581253
461,27.76581
462,12.8419285
463,7.869809
464,10.207433
465,6.5806513
466,7.402609
467,70.41026
468,10.760389
469,24.146181
470,17.157196
471,14.280028
472,6.1269393
473,5.8205957
474,7.332488
475,30.36445
476,94.118866
477,10.016658
478,12.602347
479,16.879654
480,17.129644
481,8.842464
482,18.297699
483,70.803185
484,7.9348907
485,8.097028
486,12.341403
487,6.9791765
488,9.731644
489,4.869231
490,6.3538666
491,19.158712
492,6.384077
493,6.5808535
494,8.465283
495,16.366209
496,10.820641
497,9.237811
498,8.065814
499,79.40277
500,6.442519
501,40.969868
502,8.166111
503,8.473322
504,21.830736
505,10.64522
506,7.1620207
507,29.896898
508,20.928274
509,7.635207
510,11.275852
511,22.773197
512,11.894469
513,18.491652
514,12.0364065
515,10.817866
516,23.949518
517,5.1263437
518,24.483627
519,11.472319
520,10.01924
521,19.821444
522,9.625083
523,48.22278
524,18.25719
525,10.121742
526,17.29591
527,15.031211
528,8.261437
529,11.190975
530,10.255563
531,10.685993
532,13.311188
533,14.858385
534,6.6938753
535,27.862764
536,9.896934
537,15.192361
538,58.634052
539,5.569748
540,9.483377
541,14.204737
542,52.49296
543,8.460759
544,7.3057146
545,26.40969
546,12.036547
547,15.239157
548,6.6580124
549,18.65367
550,8.980313
551,43.137062
552,6.86574
553,15.525251
554,8.265301
555,10.108007
556,9.11259
557,66.48308
558,12.317438
559,9.077957
560,12.501548
561,7.0982924
562,6.524246
563,20.688452
564,14.30092
565,16.14942
566,8.516147
567,123.775665
568,14.303322
569,11.445519
570,12.660416
571,21.370722
572,10.057374
573,15.286381
574,26.037432
575,8.646019
576,29.883093
577,12.989034
578,6.4380198
579,8.841305
580,11.291083
581,29.57791
582,7.2390547
583,7.5998316
584,63.40032
585,9.481196
586,65.55538
587,9.604447
588,12.05416
589,11.790023
590,18.15025
591,23.64844
592,6.076317
593,8.478739
594,20.46036
595,30.419947
596,21.464207
597,11.456511
598,4.8187437
599,10.738645
600,6.295109
601,19.740814
602,14.915662
603,7.9240704
604,15.840386
605,7.194646
606,18.699247
607,14.818775
608,6.2080297
609,71.06784
610,8.160003
611,12.931508
612,20.970844
613,9.795249
614,9.124255
615,8.079125
616,12.31734
617,8.336215
618,9.899313
619,24.702227
620,12.28236
621,5.5712433
622,7.9115267
623,24.360214
624,6.1839876
625,22.944117
626,12.812347
627,8.040299
628,5.7594404
629,18.61717
630,8.627777
631,8.390131
632,7.268299
633,7.864853
634,8.992514
635,11.315659
636,35.89229
637,10.217606
638,22.409258
639,11.169655
640,10.324766
641,12.53332
642,13.0887165
643,12.805176
644,12.156621
645,14.638472
646,83.891205
647,18.017078
648,8.634909
649,23.395147
650,15.623686
651,70.49866
652,6.521736
653,14.472826
654,13.75341
655,14.68803
656,6.510023
657,11.051672
658,28.755102
659,14.419577
660,9.506054
661,11.246069
662,9.973265
663,12.809046
664,7.7056475
665,11.949075
666,13.959733
667,14.79705
668,6.689335
669,14.9748955
670,16.421843
671,17.50396
672,13.125336
673,8.864813
674,15.416569
675,8.180059
676,6.3129797
677,10.748241
678,21.113333
679,12.312448
680,14.517214
681,5.851013
682,12.499287
683,22.644918
684,11.041938
685,21.468966
686,16.68664
687,11.652728
688,12.485565
689,57.802776
690,51.177723
691,12.450905
692,22.3772
693,54.362743
694,10.696483
695,6.790207
696,8.006327
697,20.003237
698,24.7823
699,16.175749
700,50.724873
701,9.233999
702,10.024004
703,10.563141
704,18.144678
705,13.74639
706,7.915204
707,11.882457
708,63.98543
709,6.653015
710,11.546043
711,10.75597
712,5.5307035
713,5.0042105
714,17.273289
715,10.810848
716,14.077047
717,6.582077
718,28.109493
719,15.748047
720,7.525693
721,42.84949
722,9.312822
723,18.571514
724,9.664449
725,5.779771
726,38.885143
727,9.007404
728,8.30176
729,8.345882
730,9.272557
731,40.31386
732,6.664877
733,15.572635
734,8.873614
735,18.481283
736,14.952078
737,7.1948214
738,13.582672
739,11.433796
740,8.92325
741,11.071265
742,19.382135
743,20.90588
744,8.853939
745,18.117727
746,11.967379
747,31.046467
748,14.626322
749,22.061533
750,8.530942
751,6.0979004
752,24.69895
753,8.182406
754,29.478525
755,12.109566
756,8.551605
757,43.451763
758,12.643354
759,9.261412
760,7.2910233
761,10.279751
762,27.72341
763,7.3881454
764,19.328463
765,25.089033
766,9.163573
767,8.731436
768,9.225292
769,10.05835
770,8.7524395
771,10.25132
772,15.836889
773,8.140945
774,6.1432
775,7.471982
776,17.200428
777,45.273052
778,59.62973
779,14.553829
780,9.726031
781,7.8805094
782,6.6460457
783,5.453961
784,12.493485
785,17.403925
786,10.430749
787,10.538532
788,6.7704782
789,8.048558
790,12.510319
791,12.4290905
792,10.90333
793,8.74806
794,8.8226185
795,39.711136
796,10.390455
797,7.873746
798,10.937701
799,15.684954
800,12.88061
801,8.763731
802,6.4815416
803,17.23082
804,40.959156
805,6.6456995
806,11.762531
807,7.8317842
808,13.162821
809,16.54208
810,8.174229
811,31.157389
812,11.991081
813,8.282295
814,12.053843
815,26.855291
816,24.390207
817,7.735073
818,8.777792
819,11.933705
820,12.074639
821,7.855796
822,6.0044975
823,13.2638645
824,10.532732
825,18.038363
826,4.495739
827,4.5836763
828,9.269295
829,48.681126
830,12.418026
831,23.724426
832,12.056773
833,6.6646576
834,8.735172
835,9.901518
836,12.603742
837,20.099995
838,20.600233
839,22.587137
840,19.164625
841,58.031517
842,7.060111
843,10.300216
844,8.48309
845,5.683132
846,5.503874
847,6.5706034
848,16.867119
849,13.748047
850,7.554281
851,9.863246
852,14.101045
853,34.24367
854,11.453325
855,11.431896
856,13.339378
857,9.589376
858,9.857565
859,10.509887
860,22.590837
861,47.912304
862,19.991995
863,13.172219
864,8.013772
865,9.940883
866,10.267686
867,8.703875
868,20.026741
869,6.20465
870,6.9772215
871,13.395914
872,9.889677
873,8.343848
874,13.469843
875,16.291706
876,4.514903
877,13.108773
878,8.424116
879,11.786665
880,45.52785
881,7.341859
882,5.7299647
883,13.729953
884,17.722952
885,15.47702
886,12.533012
887,4.9189453
888,6.556554
889,7.160057
890,10.266502
891,13.013451
892,15.717291
893,20.011614
894,7.9186583
895,74.410324
896,15.124696
897,22.47775
898,4.455232
899,32.47441
900,16.604053
901,10.492718
902,6.8336964
903,76.65758
904,7.066354
905,14.59579
906,9.093939
907,11.891239
908,7.7617483
909,10.407172
910,21.993046
911,28.050852
912,8.8948555
913,41.899887
914,9.588349
915,12.657747
916,15.845833
917,15.380412
918,7.93388
919,36.943264
920,36.39863
921,12.361394
922,13.197868
923,28.185667
924,7.2041607
925,44.69062
926,29.206806
927,11.39742
928,11.009274
929,4.514424
930,9.892567
931,11.912109
932,18.785452
933,13.786915
934,12.774319
935,33.226234
936,9.403382
937,9.065118
938,7.048378
939,10.19709
940,7.3355293
941,12.313421
942,11.980194
943,11.983732
944,12.42561
945,12.884873
946,10.678469
947,8.289945
948,62.676777
949,34.98548
950,21.069447
951,55.903603
952,7.7735853
953,58.44405
954,6.3633833
955,23.981464
956,7.202136
957,8.454498
958,17.757502
959,14.942413
960,7.14188
961,15.008145
962,8.908408
963,5.185916
964,33.127483
965,21.302267
966,28.170626
967,16.592978
968,14.184584
969,12.879495
970,13.000326
971,8.984869
972,15.230051
973,7.300539
974,9.595711
975,48.968662
976,22.121347
977,6.357236
978,7.882889
979,7.592779
980,9.70875
981,7.8163376
982,7.7193985
983,51.056732
984,22.302746
985,6.7181377
986,8.912827
987,6.0389967
988,6.50908
989,5.1358194
990,21.543736
991,13.624966
992,8.631868
993,11.932743
994,7.7503214
995,70.67769
996,6.764715
997,51.327957
998,10.831724
999,13.162635
1000,6.3608246
1001,7.730791
1002,9.343104
1003,11.940716
1004,11.507608
1005,13.764597
1006,9.473316
1007,15.5839405
1008,13.947754
1009,8.570177
1010,15.518417
1011,12.5822935
1012,15.022882
1013,8.950612
1014,3.7545912
1015,11.026377
1016,14.90226
1017,10.844927
1018,13.139215
1019,14.99286
1020,10.126208
1021,7.772991
1022,6.532812
1023,10.364556
1024,11.028356
1025,26.492819
1026,12.673085
1027,22.348074
1028,10.767341
1029,6.0060062
1030,14.312326
1031,10.732832
1032,9.49105
1033,5.278492
1034,9.7137165
1035,7.087554
1036,8.193103
1037,17.825695
1038,20.546183
1039,6.923805
1040,8.398147
1041,48.343
1042,52.668163
1043,14.634045
1044,21.465649
1045,12.592107
1046,83.63177
1047,8.550682
1048,10.040169
1049,5.8724256
1050,11.893332
1051,10.842585
1052,8.758198
1053,25.78049
1054,8.664428
1055,19.30201
1056,28.40806
1057,28.49014
1058,6.0177584
1059,22.863031
1060,9.079631
1061,26.826807
1062,16.06998
1063,12.061212
1064,9.649589
1065,7.791751
1066,8.467294
1067,13.922583
1068,7.3141356
1069,13.067943
1070,7.975195
1071,41.338215
1072,12.290773
1073,7.6008606
1074,42.871227
1075,22.306908
1076,10.102165
1077,13.377035
1078,10.2071905
1079,11.52923
1080,16.294506
1081,9.531633
1082,60.434704
1083,4.08397
1084,18.584929
1085,8.264848
1086,19.98584
1087,9.512786
1088,16.228388
1089,14.246193
1090,9.380676
1091,10.163468
1092,6.0116777
1093,13.797584
1094,9.61579
1095,9.729269
1096,6.549205
1097,11.289283
1098,7.241288
1099,6.3226395
1100,7.413287
1101,11.777864
1102,12.045245
1103,7.514306
1104,17.836395
1105,8.904465
1106,76.40937
1107,37.900826
1108,12.743031
1109,28.684603
1110,11.4783535
1111,10.600622
1112,8.350524
1113,26.410952
1114,20.396189
1115,26.065939
1116,7.3419466
1117,8.786581
1118,13.9282255
1119,10.957901
1120,11.751196
1121,17.6451
1122,4.4676228
1123,14.899175
1124,11.039087
1125,52.46825
1126,7.764248
1127,35.508556
1128,11.254447
1129,18.331467
1130,14.19388
1131,8.982262
1132,12.43039
1133,11.499627
1134,24.622917
1135,12.58913
1136,20.430153
1137,26.577368
1138,11.158951
1139,13.643614
1140,6.539706
1141,4.0716443
1142,19.313162
1143,17.169392
1144,16.801535
1145,12.653015
1146,9.5095825
1147,38.738483
1148,14.5819
1149,33.7177
1150,6.334566
1151,13.069726
1152,7.308136
1153,15.0417385
1154,61.832497
1155,16.942814
1156,3.6028953
1157,21.021276
1158,7.692322
1159,13.21146
1160,29.797632
1161,12.25744
1162,22.571663
1163,13.601589
1164,55.65897
1165,11.063737
1166,30.252672
1167,39.95415
1168,7.1039047
1169,15.524647
1170,13.323713
1171,39.646904
1172,59.14343
1173,26.10454
1174,15.5643835
1175,11.366952
1176,9.659863
1177,10.716024
1178,6.430439
1179,10.251854
1180,25.11838
1181,9.142675
1182,15.586126
1183,11.196966
1184,13.191994
1185,31.541628
1186,15.5234585
1187,8.537183
1188,34.682587
1189,12.905747
1190,6.321636
1191,10.065776
1192,11.703267
1193,13.709052
1194,21.083998
1195,18.08529
1196,36.11206
1197,9.028886
1198,21.040152
1199,11.3804455
1200,10.174326
1201,11.235269
1202,8.245288
1203,11.05018
1204,18.55293
1205,10.243414
1206,7.6813574
1207,10.655971
1208,11.885293
1209,15.255019
1210,7.5600967
1211,15.615007
1212,13.004035
1213,7.889804
1214,10.021004
1215,31.661589
1216,136.14984
1217,24.86775
1218,12.28318
1219,45.38306
1220,12.351147
1221,10.230551
1222,17.965652
1223,10.69434
1224,17.954685
1225,11.795788
1226,53.567013
1227,10.332878
1228,11.908401
1229,5.7615786
1230,10.795026
1231,24.720331
1232,6.516699
1233,7.2234573
1234,6.661022
1235,7.0747223
1236,62.905926
1237,6.719178
1238,5.9914465
1239,6.8222055
1240,10.600092
1241,12.679682
1242,13.946829
1243,6.0875316
1244,5.0526686
1245,205.72688
1246,13.390354
1247,8.1953
1248,18.747568
1249,11.483564
1250,9.842124
1251,7.196826
1252,12.093603
1253,10.400974
1254,8.601527
1255,14.245085
1256,9.550525
1257,23.906345
1258,11.129906
1259,7.7533216
1260,15.616508
1261,5.0903616
1262,14.225345
1263,20.068531
1264,15.2773
1265,7.736784
1266,16.77108
1267,11.669291
1268,9.591524
1269,9.066228
1270,9.705613
1271,29.86467
1272,24.139952
1273,15.66492
1274,7.190179
1275,8.211682
1276,9.101924
1277,9.7061405
1278,12.701435
1279,47.38881
1280,7.340455
1281,20.673273
1282,14.404391
1283,6.464139
1284,7.212476
1285,7.8671875
1286,10.098158
1287,18.046528
1288,18.96556
1289,6.297188
1290,12.194094
1291,12.789803
1292,9.590721
1293,8.255739
1294,118.795044
1295,5.97865
1296,9.601766
1297,12.014206
1298,9.611183
1299,4.906048
1300,8.551777
1301,9.859647
1302,6.4475756
1303,8.791535
1304,33.679497
1305,7.7300777
1306,27.143847
1307,5.8260508
1308,24.060972
1309,19.092348
1310,11.427361
1311,16.300297
1312,8.469747
1313,15.621062
1314,11.2291565
1315,31.112474
1316,9.645311
1317,9.259538
1318,9.306291
1319,15.553438
1320,12.062588
1321,35.88764
1322,6.3464937
1323,7.897625
1324,19.08379
1325,9.094792
1326,73.96691
1327,62.037823
1328,19.400963
1329,5.1570997
1330,22.283531
1331,7.717456
1332,12.390954
1333,17.285772
1334,18.361677
1335,12.586
1336,6.844468
1337,17.432617
1338,6.8763485
1339,15.245558
1340,14.200724
1341,5.064232
1342,14.078893
1343,31.820898
1344,16.91003
1345,9.327707
1346,10.698811
1347,6.5709953
1348,8.570395
1349,16.75701
1350,13.585619
1351,8.330657
1352,22.169346
1353,11.936556
1354,10.207048
1355,25.820126
1356,11.359067
1357,11.794212
1358,10.686798
1359,14.728681
1360,26.358912
1361,16.664755
1362,41.6533
1363,63.616386
1364,8.21035
1365,6.0264406
1366,9.404457
1367,11.226887
1368,17.523872
1369,4.6791773
1370,7.61325
1371,15.587906
1372,7.059758
1373,10.084546
1374,7.1247234
1375,8.780099
1376,15.048531
1377,7.7370453
1378,10.351955
1379,14.322887
1380,15.308136
1381,8.254306
1382,10.740138
1383,20.391562
1384,10.655336
1385,15.545437
1386,71.598335
1387,10.435036
1388,18.690609
1389,6.1260004
1390,19.9467
1391,17.453413
1392,58.372982
1393,8.639808
1394,7.372898
1395,9.720688
1396,12.767284
1397,70.68251
1398,10.334789
1399,8.445699
1400,6.5335474
1401,10.392144
1402,24.686178
1403,24.505938
1404,7.459217
1405,74.32196
1406,13.305784
1407,23.317392
1408,6.0992484
1409,7.8314104
1410,10.430603
1411,8.654489
1412,7.6981726
1413,30.174665
1414,19.084667
1415,49.578392
1416,20.212477
1417,12.298105
1418,19.84545
1419,24.503256
1420,10.896019
1421,5.889908
1422,36.899387
1423,13.496374
1424,17.304365
1425,14.50438
1426,75.90766
1427,12.858776
1428,40.722313
1429,7.192483
1430,12.606518
1431,19.335705
1432,29.32562
1433,7.7740803
1434,9.118877
1435,13.304781
1436,15.997947
1437,34.792526
1438,13.098336
1439,9.28269
1440,9.665965
1441,14.811852
1442,29.449772
1443,24.238878
1444,8.106184
1445,12.692629
1446,9.068198
1447,9.954881
1448,66.97636
1449,15.310925
1450,23.790377
1451,25.582884
1452,24.540173
1453,25.708052
1454,7.415739
1455,5.98516
1456,10.004838
1457,24.662409
1458,10.300638
1459,12.444475
1460,13.696581
1461,23.431894
1462,14.326334
1463,39.376553
1464,43.84651
1465,7.960246
1466,6.090459
1467,8.252475
1468,13.298717
1469,11.982315
1470,8.589605
1471,10.7843
1472,20.68936
1473,7.393508
1474,11.9914665
1475,10.695554
1476,13.104691
1477,18.15925
1478,13.039643
1479,10.893566
1480,15.329524
1481,12.848981
1482,8.560978
1483,7.0868225
1484,47.249294
1485,46.667103
1486,8.282644
1487,11.667477
1488,5.229431
1489,10.17676
1490,10.673492
1491,14.264018
1492,6.409314
1493,7.672015
1494,6.865033
1495,18.520992
1496,6.1541777
1497,22.44309
1498,23.040804
1499,19.284103
1500,14.214966
1501,19.086136
1502,15.046533
1503,13.326471
1504,11.270103
1505,7.484744
1506,5.052219
1507,14.945297
1508,6.4958467
1509,17.478687
1510,8.216061
1511,14.862906
1512,13.749778
1513,13.041235
1514,14.440749
1515,9.10454
1516,42.64973
1517,31.340206
1518,8.092981
1519,14.871574
1520,42.58164
1521,12.2430105
1522,39.47047
1523,12.295126
1524,15.8935585
1525,6.6610746
1526,44.483505
1527,8.522932
1528,39.8649
1529,5.630924
1530,63.843052
1531,8.6691675
1532,7.056223
1533,27.530272
1534,10.650397
1535,14.643371
1536,5.154701
1537,7.1343346
1538,33.767975
1539,7.5800457
1540,8.0662
1541,70.74973
1542,6.125189
1543,10.115247
1544,17.678802
1545,23.457819
1546,12.111734
1547,11.711623
1548,8.80949
1549,10.499573
1550,15.60545
1551,19.245968
1552,8.971177
1553,10.580445
1554,11.886095
1555,26.886276
1556,22.962694
1557,10.214034
1558,12.305109
1559,10.320324
1560,7.974312
1561,7.933753
1562,64.65879
1563,9.583018
1564,14.224312
1565,10.57091
1566,4.749133
1567,30.018585
1568,17.385878
1569,38.735367
1570,11.0462
1571,10.806324
1572,16.891897
1573,13.082487
1574,5.3818827
1575,17.742443
1576,19.194056
1577,12.356471
1578,6.5128527
1579,81.2911
1580,10.257025
1581,13.84889
1582,61.93813
1583,10.967591
1584,15.308643
1585,12.759401
1586,10.086562
1587,10.799322
1588,13.301701
1589,7.731209
1590,14.514543
1591,12.348694
1592,11.856737
1593,9.088262
1594,71.53815
1595,7.6939077
1596,12.037361
1597,15.309328
1598,8.967972
1599,8.729536
1600,20.279238
1601,9.645905
1602,28.97559
1603,13.6419935
1604,8.985054
1605,17.792437
1606,8.645706
1607,15.817874
1608,13.129114
1609,18.030764
1610,19.902405
1611,70.06884
1612,7.150275
1613,8.231791
1614,12.6352005
1615,11.790938
1616,41.91569
1617,7.341282
1618,14.914196
1619,18.522373
1620,10.091992
1621,15.05499
1622,4.8877554
1623,7.8223743
1624,16.695469
1625,23.18067
1626,15.616621
1627,10.187075
1628,9.544822
1629,13.973568
1630,10.480288
1631,16.177113
1632,5.730857
1633,17.858955
1634,16.387835
1635,3.7104394
1636,44.489628
1637,11.415156
1638,10.317528
1639,8.133775
1640,6.324361
1641,43.30424
1642,9.038723
1643,22.362478
1644,49.37986
1645,15.316547
1646,9.11201
1647,12.635538
1648,10.695874
1649,24.50088
1650,11.427
1651,13.762273
1652,13.176276
1653,8.897299
1654,9.351088
1655,11.868946
1656,11.412802
1657,15.776875
1658,14.472347
1659,15.221308
1660,12.100171
1661,13.804358
1662,10.739443
1663,25.719545
1664,41.445015
1665,14.150768
1666,8.629625
1667,6.226369
1668,8.163826
1669,6.159172
1670,41.13719
1671,17.936222
1672,9.734044
1673,23.143759
1674,10.379344
1675,11.962959
1676,13.151843
1677,40.30653
1678,11.488623
1679,45.671192
1680,14.098964
1681,14.158406
1682,13.750803
1683,13.36254
1684,58.899967
1685,14.6637
1686,6.3939953
1687,24.930666
1688,11.025472
1689,26.354563
1690,11.3116665
1691,8.941874
1692,6.4714184
1693,10.612892
1694,18.190706
1695,31.632826
1696,12.636207
1697,4.395974
1698,18.554878
1699,53.88489
1700,36.581425
1701,9.988555
1702,43.567757
1703,49.514362
1704,7.670624
1705,41.40154
1706,7.240799
1707,6.890237
1708,32.570335
1709,14.408783
1710,10.286767
1711,10.373655
1712,7.8279448
1713,8.4995
1714,7.5053253
1715,6.207184
1716,13.3539505
1717,11.653965
1718,48.40412
1719,16.379292
1720,20.319828
1721,8.199639
1722,14.793623
1723,23.310804
1724,65.440384
1725,7.088546
1726,18.738623
1727,11.150683
1728,6.5304165
1729,13.327156
1730,14.321128
1731,10.222777
1732,10.608471
1733,61.771763
1734,14.547858
1735,7.128093
1736,7.1388702
1737,16.276484
1738,7.562477
1739,37.338108
1740,7.816718
1741,10.285424
1742,27.673212
1743,10.204716
1744,12.112688
1745,6.4032984
1746,12.048203
1747,15.119197
1748,9.880757
1749,14.295344
1750,24.641928
1751,4.7616205
1752,16.853436
1753,42.907143
1754,9.199517
1755,14.963031
1756,8.330716
1757,17.64326
1758,18.013468
1759,6.4310274
1760,14.762033
1761,7.385482
1762,30.415142
1763,6.683963
1764,5.5926647
1765,9.233817
1766,11.975519
1767,20.979803
1768,15.321389
1769,11.142177
1770,6.7037554
1771,58.588634
1772,27.70986
1773,11.24473
1774,6.862032
1775,12.680864
1776,16.188204
1777,19.51038
1778,39.56849
1779,7.424077
1780,18.804304
1781,18.374481
1782,14.905768
1783,10.394888
1784,7.153013
1785,40.06692
1786,33.80198
1787,7.7719603
1788,6.579054
1789,10.804447
1790,6.7537565
1791,9.584176
1792,12.807554
1793,8.3359375
1794,13.570379
1795,13.542479
1796,6.0519648
1797,7.677663
1798,9.795603
1799,13.358145
1800,10.039771
1801,10.920813
1802,16.53534
1803,11.3369255
1804,5.3980446
1805,23.23926
1806,8.554349
1807,15.948838
1808,19.359133
1809,10.063766
1810,7.4537163
1811,7.981475
1812,13.361252
1813,11.314419
1814,19.769007
1815,15.955824
1816,7.0597525
1817,6.7629414
1818,14.789382
1819,13.240995
1820,8.167374
1821,8.980745
1822,15.093684
1823,10.647165
1824,7.1723757
1825,8.38826
1826,47.621593
1827,6.399433
1828,81.818665
1829,13.831385
1830,7.9501686
1831,7.726469
1832,8.902506
1833,15.623008
1834,20.956823
1835,11.712187
1836,18.56044
1837,50.705173
1838,22.563068
1839,23.18023
1840,11.351002
1841,8.953599
1842,22.805984
